transaction_id,customer_id,transaction_date,category,amount,payment_method
272528958131,16519,2024-09-12,Electronics,408.15,Credit Card
152665507487,24229,2024-12-14,Books,478.91,PayPal
598473658908,99427,2024-02-24,Electronics,379.49,Debit Card
338040260185,21166,2024-10-21,Electronics,457.29,Debit Card
162312255769,93284,2024-03-27,Beauty,474.65,Debit Card
202048145343,20492,2024-02-06,Clothing,250.44,UPI
561342870126,13246,2024-08-19,Clothing,483.91,Credit Card
209676508205,32427,2024-07-22,Electronics,257.03,Debit Card
296259691989,31560,2024-07-20,Books,81.48,UPI
569944263992,61710,2024-04-06,Home,372.03,Credit Card
241902672913,21727,2024-01-24,Beauty,373.22,Debit Card
293675142180,10011,2024-07-23,Clothing,205.42,PayPal
302081557002,22996,2024-07-10,Beauty,483.1,PayPal
171921888884,13525,2024-04-21,Books,182.52,UPI
199208452123,26276,2024-09-08,Beauty,108.48,Credit Card
132188681534,26812,2024-05-26,Home,314.8,Credit Card
548371818686,15315,2024-12-14,Beauty,364.89,PayPal
202879754215,15859,2024-07-03,Electronics,493.54,UPI
218033069154,10914,2024-11-15,Beauty,309.43,PayPal
253222542447,11710,2024-05-28,Clothing,54.49,PayPal
148660565816,27957,2024-05-24,Electronics,104.86,Credit Card
251926363455,10341,2024-03-29,Electronics,469.05,PayPal
266886954104,98853,2024-11-14,Clothing,125.6,Debit Card
214063843372,63327,2024-01-08,Home,419.73,UPI
178626178978,17550,2024-04-19,Books,395.13,Credit Card
314266342373,29000,2024-02-11,Clothing,157.86,UPI
287676737586,18981,2024-09-24,Books,350.66,Debit Card
159789357644,56341,2024-07-14,Home,38.22,Debit Card
191594640975,33934,2024-06-19,Electronics,276.25,UPI
226826240338,18427,2024-11-06,Books,31.58,PayPal
334851542918,21244,2023-12-24,Home,183.32,Debit Card
794388479448,34899,2024-11-17,Home,159.7,Debit Card
256129776904,17544,2024-03-26,Home,458.11,PayPal
213905357575,32453,2024-09-23,Electronics,80.21,Debit Card
852237751919,57631,2024-10-20,Beauty,301.95,UPI
981978472284,11497,2024-10-15,Books,302.18,Debit Card
997363540062,15859,2024-08-04,Clothing,319.36,Debit Card
307398576359,58161,2024-08-28,Clothing,350.43,Credit Card
226511284551,73632,2024-07-23,Books,96.11,Debit Card
105652030829,15229,2024-09-12,Books,248.43,PayPal
228819890818,19004,2024-09-16,Books,72.36,Credit Card
261948361176,30288,2024-07-10,Home,92.34,UPI
280825556667,14273,2024-02-09,Books,206.86,Credit Card
129630695013,80180,2024-12-06,Beauty,165.41,UPI
302074553147,23711,2024-11-13,Clothing,294.75,UPI
282020567734,31537,2024-01-24,Electronics,409.08,UPI
205348342473,31442,2024-10-23,Books,243.78,UPI
835856488342,17698,2024-12-10,Clothing,360.06,Debit Card
202161400245,66507,2024-01-21,Books,406.47,Debit Card
189340077346,22388,2024-11-09,Books,177.12,PayPal
143050498028,17661,2024-11-07,Clothing,170.65,PayPal
101803596522,19490,2024-09-22,Books,263.34,Credit Card
315123334588,87182,2024-01-28,Clothing,454.6,Credit Card
445920690712,30816,2024-05-31,Clothing,349.77,Debit Card
176402677979,71449,2024-11-30,Books,288.78,UPI
120573309184,26480,2024-04-22,Clothing,388.03,Credit Card
125927823783,28862,2024-08-29,Beauty,306.27,Debit Card
337722185434,35679,2024-02-20,Clothing,448.82,Debit Card
369063262064,27515,2024-11-18,Clothing,239.03,Credit Card
269530850446,26893,2024-07-07,Books,333.51,UPI
311458830107,22699,2024-09-13,Home,147.62,UPI
380643339008,20652,2024-06-21,Clothing,294.4,UPI
719562699167,20107,2024-03-05,Books,194.14,PayPal
287797846438,32501,2024-10-13,Home,409.88,UPI
160590828983,21901,2024-06-25,Books,146.45,PayPal
156419171064,17494,2024-08-23,Electronics,426.96,Credit Card
234111984888,22996,2024-01-03,Clothing,130.32,Debit Card
293156774643,88327,2023-12-29,Electronics,467.69,Credit Card
259048296300,17971,2024-02-07,Books,251.34,PayPal
981649049736,29289,2024-04-25,Clothing,203.97,UPI
323388141075,33692,2024-03-15,Home,197.78,UPI
264240736018,47200,2024-07-03,Electronics,210.75,Credit Card
206586083817,18592,2024-04-05,Beauty,345.25,PayPal
179602419934,11309,2024-10-08,Books,92.05,UPI
101991570334,19004,2024-07-19,Beauty,200.76,UPI
159803643472,86278,2024-10-30,Home,253.64,PayPal
378951336934,28202,2024-11-23,Home,398.8,UPI
294894028896,27411,2024-03-08,Books,175.22,PayPal
354396833252,57406,2024-07-14,Beauty,324.15,Debit Card
811449717227,26992,2024-11-11,Electronics,285.95,Debit Card
338297196746,19090,2024-03-20,Electronics,285.13,Credit Card
318200904910,19148,2024-10-12,Clothing,478.49,PayPal
988311528992,22702,2024-07-03,Beauty,271.11,Debit Card
118151498517,30471,2024-08-13,Books,418.4,PayPal
177892425782,88290,2023-12-29,Beauty,233.73,Debit Card
247930542602,25546,2023-12-30,Books,383.29,PayPal
120740723698,92621,2024-04-21,Clothing,135.42,Credit Card
296599659601,18586,2024-02-15,Electronics,448.07,UPI
113269525317,28907,2024-04-03,Beauty,101.07,Credit Card
175578199825,27436,2024-05-19,Beauty,157.72,Debit Card
331038102318,23209,2024-09-01,Books,52.42,UPI
167118533933,77648,2024-04-24,Beauty,302.36,PayPal
226161603604,13621,2024-10-30,Electronics,239.67,PayPal
172404127137,29586,2024-07-19,Home,399.23,PayPal
316138399072,41791,2024-04-08,Books,349.91,Debit Card
170737687372,24118,2024-04-13,Books,492.77,Credit Card
249956702528,53908,2024-12-06,Books,355.9,UPI
867958309323,23471,2024-09-21,Electronics,64.75,Debit Card
190123597280,29639,2024-11-04,Home,414.3,Credit Card
211797238255,25967,2024-09-07,Home,68.95,UPI
117085360212,26104,2024-10-05,Beauty,340.76,PayPal
317369117095,41005,2024-09-02,Beauty,131.05,PayPal
287490085390,11262,2024-09-12,Clothing,271.02,PayPal
156463903894,29921,2024-07-23,Electronics,58.79,PayPal
242156575724,17988,2024-04-24,Clothing,465.27,Debit Card
144074260601,27077,2024-10-17,Electronics,244.31,Debit Card
301917468622,52161,2024-03-04,Home,80.67,PayPal
333611316098,18498,2024-07-27,Books,371.06,UPI
108292020492,40058,2024-08-05,Electronics,47.7,PayPal
763683839539,33861,2024-11-27,Beauty,192.33,UPI
138281975156,32955,2024-06-20,Home,271.32,PayPal
161732490721,88327,2024-10-23,Home,182.63,Debit Card
205704834066,16212,2024-07-03,Beauty,411.09,UPI
286978895175,13653,2024-04-30,Clothing,378.6,UPI
137045522277,22143,2023-12-20,Home,459.6,Credit Card
337926252892,40391,2024-06-12,Electronics,339.96,Credit Card
188495314205,42677,2024-11-05,Clothing,369.42,Credit Card
250201447780,83995,2024-09-12,Clothing,56.67,Credit Card
805452642702,11580,2024-07-26,Home,106.35,PayPal
127591178151,33681,2024-01-22,Home,138.67,UPI
187100081942,40058,2024-01-23,Electronics,244.02,UPI
128674760761,63612,2023-12-23,Beauty,275.57,PayPal
702729702493,95527,2024-02-06,Books,410.94,Debit Card
193933645577,24128,2024-02-15,Books,239.26,UPI
289979057534,17347,2024-04-08,Books,132.6,UPI
152515040293,17774,2024-01-29,Electronics,204.0,UPI
240784938714,22908,2023-12-19,Home,431.49,PayPal
941021940235,16670,2024-04-19,Clothing,398.4,UPI
247448558858,26504,2023-12-21,Electronics,477.57,Credit Card
199021066061,21255,2024-02-22,Electronics,222.78,UPI
226860198948,30816,2024-11-22,Clothing,231.01,UPI
184905748279,60452,2024-02-12,Books,65.96,Debit Card
244567228170,24811,2023-12-28,Books,96.69,UPI
307945281470,24671,2024-02-17,Clothing,92.03,UPI
309748207222,33109,2024-10-07,Clothing,190.24,Credit Card
234315669271,73695,2024-03-26,Beauty,498.96,Debit Card
323852296387,38279,2024-10-25,Beauty,73.91,Credit Card
259249296416,15766,2024-08-29,Books,452.89,Credit Card
105172304559,27677,2024-04-07,Books,377.27,Debit Card
155813627203,25752,2024-11-07,Beauty,204.14,UPI
270867356386,28978,2024-05-03,Clothing,470.04,UPI
135090217959,26673,2024-09-18,Books,349.39,Debit Card
108142969075,29861,2024-10-29,Clothing,191.97,UPI
302901620741,79631,2024-09-13,Books,383.08,Credit Card
262790606990,77496,2024-11-07,Home,390.78,PayPal
302912722260,28861,2024-11-02,Beauty,422.22,Debit Card
211357218499,31637,2024-08-20,Home,95.95,Debit Card
499890265563,98599,2024-02-07,Electronics,297.59,Credit Card
142334553669,17278,2024-08-11,Beauty,207.85,Credit Card
675701328693,42677,2024-08-28,Electronics,470.7,Debit Card
253015845772,24116,2024-02-07,Beauty,488.35,UPI
283001815108,15433,2024-01-27,Beauty,387.96,Credit Card
157868504549,32967,2024-04-12,Home,233.11,PayPal
129616877501,18429,2024-04-18,Clothing,362.65,UPI
185711782992,19718,2024-08-23,Books,428.11,UPI
168478026966,76456,2024-04-28,Clothing,417.53,Debit Card
299875811712,20955,2024-08-14,Home,21.12,UPI
234154343159,19468,2024-03-06,Electronics,398.16,PayPal
115991292812,95000,2024-05-01,Clothing,280.23,Debit Card
129389545125,30606,2024-02-25,Books,59.72,UPI
134861577053,58006,2024-02-06,Beauty,418.98,UPI
336243816566,14273,2023-12-17,Beauty,174.77,UPI
175175527030,21679,2024-03-18,Electronics,384.77,Credit Card
194262495386,14914,2024-06-10,Clothing,372.06,Credit Card
218725989555,25178,2024-05-13,Books,257.09,UPI
183981403077,24443,2024-08-28,Beauty,364.24,UPI
102301288924,41791,2024-05-12,Home,317.93,Credit Card
249938443910,33542,2023-12-20,Clothing,417.79,PayPal
107061625349,13582,2024-11-18,Home,149.1,Credit Card
332813746400,31290,2024-09-14,Beauty,173.56,UPI
311246582920,17480,2024-05-14,Beauty,142.06,UPI
937370661017,17455,2024-06-03,Books,488.23,PayPal
207685600401,81389,2024-11-22,Books,358.84,Debit Card
134207884598,15433,2024-01-31,Books,315.15,Debit Card
132041036989,11675,2024-10-16,Books,239.88,UPI
163872350771,11710,2024-08-29,Books,216.32,UPI
519563417807,35950,2024-04-25,Books,425.21,Debit Card
150203921360,13334,2024-09-08,Beauty,17.15,Credit Card
235694929689,10353,2024-04-27,Electronics,166.71,PayPal
212048953318,22235,2024-05-06,Beauty,49.13,UPI
147573207737,56718,2024-12-11,Beauty,67.28,Credit Card
265832788428,13124,2024-10-18,Beauty,297.18,Debit Card
211719363423,24044,2024-02-21,Electronics,473.14,PayPal
144063190854,19878,2024-01-09,Home,310.7,Debit Card
194497075336,23855,2024-05-30,Home,401.86,Credit Card
204107983478,28907,2024-08-10,Books,432.15,Debit Card
220656590017,31037,2024-05-15,Beauty,307.35,PayPal
326176645757,38198,2024-07-03,Books,27.96,Debit Card
163567574960,19148,2024-01-31,Clothing,63.64,Credit Card
206566196859,10509,2024-05-13,Electronics,286.52,Credit Card
281119606201,20652,2024-05-05,Electronics,419.36,UPI
145099536125,28537,2024-03-27,Beauty,428.43,PayPal
841891625165,27015,2024-04-29,Beauty,31.69,PayPal
640777612730,27540,2024-08-03,Beauty,96.21,Debit Card
186288937035,31319,2024-04-23,Electronics,178.9,UPI
166180386892,33490,2024-05-21,Clothing,191.77,PayPal
116381334262,18976,2024-03-30,Electronics,396.9,UPI
127217096232,23934,2024-10-31,Electronics,129.0,Debit Card
171178485841,33253,2024-03-04,Electronics,352.4,Debit Card
768518109806,31693,2024-04-27,Clothing,209.19,UPI
322036247543,20645,2024-10-29,Home,394.8,Credit Card
157551885957,33321,2024-07-12,Electronics,152.36,PayPal
242554080445,12200,2024-07-14,Beauty,303.74,Debit Card
214823045086,22606,2023-12-21,Beauty,292.97,PayPal
503726693353,20094,2024-08-31,Books,214.17,UPI
231824911475,21801,2024-08-20,Home,286.11,UPI
161673069059,34019,2023-12-28,Beauty,464.46,Credit Card
971337490594,27485,2024-04-17,Home,400.57,Debit Card
626813963029,11710,2024-07-01,Clothing,366.34,PayPal
188404755750,10995,2024-10-11,Electronics,161.7,Debit Card
292137244129,22858,2024-04-27,Electronics,176.39,Debit Card
144410312851,88290,2024-12-02,Electronics,489.97,Debit Card
141107929789,18791,2024-10-09,Clothing,130.51,Debit Card
304140029715,28973,2024-02-27,Clothing,134.8,Credit Card
225824005221,59875,2024-02-06,Electronics,124.12,Credit Card
224202569687,11492,2024-04-16,Beauty,458.87,PayPal
278693411278,32135,2024-03-12,Books,263.78,PayPal
334026228263,17932,2024-07-25,Electronics,353.51,UPI
112789765297,26625,2024-10-16,Home,30.24,PayPal
383911826883,74232,2024-03-24,Home,221.86,Debit Card
881898686723,27913,2024-12-08,Clothing,349.77,PayPal
242996151856,17838,2024-08-05,Electronics,27.28,UPI
140036228865,27677,2024-01-05,Electronics,245.37,Debit Card
190291499768,27969,2024-01-29,Clothing,196.48,UPI
899362616960,17378,2024-02-02,Beauty,28.27,Credit Card
299942675296,14525,2024-05-11,Electronics,231.7,PayPal
705069361161,26045,2024-05-17,Beauty,247.19,UPI
126278421003,13417,2024-05-25,Clothing,237.91,UPI
199271208635,25602,2024-12-13,Clothing,176.73,Credit Card
282826254263,66084,2024-12-03,Clothing,160.84,Credit Card
330367928870,28368,2024-02-08,Electronics,160.25,UPI
678236845489,25752,2024-05-16,Books,233.61,Debit Card
187894849252,19939,2024-01-21,Home,87.52,UPI
606931132796,12114,2024-02-25,Clothing,88.42,Debit Card
113036649939,22140,2024-03-23,Clothing,37.72,UPI
250192997347,33934,2024-07-18,Electronics,52.28,PayPal
107152454593,56181,2024-08-07,Beauty,210.85,Credit Card
918704197299,41367,2024-08-25,Home,372.49,Credit Card
331394066390,92194,2024-05-26,Electronics,241.92,UPI
258590182466,85556,2023-12-19,Electronics,18.61,PayPal
366435540520,27454,2024-11-12,Beauty,186.84,Debit Card
148067877519,14125,2024-06-27,Books,266.78,Credit Card
777748494477,23614,2024-11-30,Beauty,455.73,PayPal
252489996745,31748,2024-02-06,Beauty,301.88,PayPal
722572706243,17790,2024-10-10,Electronics,276.46,PayPal
154111646275,18433,2024-04-27,Electronics,184.51,Debit Card
333072616648,30640,2024-03-29,Home,408.05,Debit Card
153386776367,41367,2024-09-26,Home,69.78,Credit Card
335175718220,18426,2024-07-16,Electronics,174.7,UPI
314527307632,32100,2024-01-29,Electronics,129.39,PayPal
258486993539,19935,2024-03-01,Books,39.98,UPI
259706368437,27436,2024-06-20,Electronics,216.25,UPI
254282613696,22235,2024-03-31,Home,283.47,Debit Card
195399127338,25648,2024-11-18,Beauty,193.63,PayPal
106910838189,21097,2024-01-12,Home,392.15,UPI
123180957912,86025,2024-07-27,Books,388.46,PayPal
201956242269,13680,2024-06-19,Beauty,251.95,UPI
105598714554,17267,2024-08-11,Books,309.81,Debit Card
227800889225,14290,2024-03-25,Books,160.78,Credit Card
188171191398,10630,2024-09-08,Home,110.22,Debit Card
237708472610,21642,2024-07-24,Books,329.34,Credit Card
114113351123,33205,2024-01-10,Books,169.01,Credit Card
152812868390,49147,2024-06-28,Clothing,244.18,PayPal
664759136335,14130,2024-10-23,Home,255.2,Debit Card
653190411288,13653,2024-06-18,Beauty,118.85,Credit Card
317055468631,22858,2024-10-15,Home,485.3,Debit Card
314094767258,21288,2024-10-13,Electronics,362.74,Credit Card
216654340706,41367,2024-11-04,Books,157.45,Credit Card
337412988533,11422,2024-01-11,Electronics,42.74,UPI
100643805280,33830,2024-04-10,Beauty,441.04,UPI
313933834365,31740,2024-01-06,Books,296.37,UPI
749827531899,24671,2024-03-08,Electronics,79.84,UPI
293879623752,10630,2024-02-11,Home,136.18,UPI
166911552538,34899,2024-11-06,Home,153.25,Debit Card
199698966646,13813,2024-07-05,Clothing,465.3,Credit Card
719749214072,29552,2024-09-09,Electronics,152.71,Credit Card
168716673027,33275,2024-10-16,Home,461.38,Credit Card
191410875436,11262,2024-05-23,Electronics,17.37,PayPal
322131483914,22908,2024-09-08,Clothing,401.36,Credit Card
155366836131,95000,2024-05-24,Beauty,52.19,UPI
146016566123,15897,2024-03-01,Home,353.54,UPI
107875933466,13032,2024-09-07,Beauty,403.67,PayPal
479375921174,40261,2024-09-01,Electronics,129.07,Credit Card
144849452873,13265,2024-03-03,Beauty,340.93,Credit Card
211659106951,17275,2024-01-21,Electronics,125.04,PayPal
655833952640,11913,2024-03-22,Books,106.75,Debit Card
124096849287,19090,2024-04-01,Beauty,59.79,PayPal
107848507015,50397,2024-02-19,Beauty,398.62,Debit Card
324988599344,33681,2024-06-05,Electronics,473.27,Credit Card
658518001751,40737,2024-02-23,Electronics,56.53,UPI
207289640734,14273,2024-07-04,Books,46.76,Credit Card
245589577530,29398,2024-03-02,Electronics,298.37,Credit Card
198393054192,29861,2024-06-17,Electronics,351.12,Credit Card
313951654488,12966,2024-05-01,Books,191.6,Credit Card
127953442965,27893,2024-04-06,Electronics,319.39,Debit Card
326572510502,88299,2024-05-13,Home,413.56,PayPal
138746011292,26907,2024-02-07,Books,196.52,PayPal
286342764647,23989,2024-03-19,Home,284.91,Credit Card
319215743074,20863,2024-06-16,Electronics,310.14,PayPal
292575774424,71242,2023-12-26,Home,154.24,Credit Card
122332880474,32408,2024-01-10,Beauty,364.36,UPI
528994029318,91170,2024-01-12,Home,356.18,Debit Card
237215735250,28442,2024-10-05,Books,410.6,Debit Card
192856009579,32408,2024-09-09,Electronics,343.68,PayPal
159440277674,79936,2024-05-06,Electronics,373.71,Debit Card
154964773099,40391,2024-02-26,Home,362.05,Credit Card
234129925665,25546,2024-05-24,Books,376.57,UPI
703074741378,14360,2024-07-20,Books,383.9,Credit Card
380263663214,32453,2024-02-17,Beauty,443.82,Debit Card
923538435656,99287,2024-01-29,Electronics,425.83,PayPal
852675552366,23894,2024-02-19,Beauty,369.5,PayPal
149801218326,27957,2024-12-07,Home,256.15,UPI
331918780305,19070,2023-12-20,Home,90.71,UPI
866191457043,16326,2024-08-29,Books,300.75,Credit Card
245685988060,17494,2024-11-26,Electronics,349.86,Credit Card
963273185666,28266,2023-12-25,Beauty,445.37,PayPal
272452681605,66084,2024-06-26,Books,408.48,UPI
994395879618,25458,2024-08-12,Home,429.48,UPI
447992495484,27969,2023-12-20,Electronics,303.73,PayPal
132446008713,25602,2024-01-06,Books,39.55,Debit Card
258646185358,14073,2024-07-25,Books,149.93,PayPal
111072802720,13584,2024-07-29,Clothing,365.91,Credit Card
457803345914,21131,2024-06-11,Electronics,455.54,Debit Card
246045815425,18418,2024-08-11,Electronics,430.46,Debit Card
499675546862,14130,2024-06-08,Clothing,171.95,UPI
256648783688,20426,2024-07-30,Clothing,287.02,PayPal
115116482264,21334,2024-02-22,Books,32.82,UPI
263787826059,11567,2024-11-05,Clothing,68.29,PayPal
242487321287,22463,2024-10-25,Electronics,451.96,Credit Card
156087521127,10140,2024-03-10,Electronics,96.75,Debit Card
572835418697,15939,2024-09-07,Home,275.54,UPI
829438016569,18812,2024-10-19,Beauty,162.14,Credit Card
164523545325,84546,2024-02-03,Beauty,277.91,UPI
211842846536,31560,2024-06-10,Clothing,399.87,Credit Card
979870075523,19231,2024-01-15,Beauty,391.95,Debit Card
330640203644,19935,2024-01-05,Clothing,138.13,Debit Card
217318365941,43603,2024-06-16,Electronics,344.82,UPI
293850963390,91726,2024-07-24,Books,336.5,Debit Card
924438668161,98853,2024-06-25,Electronics,155.83,Debit Card
246087159353,31356,2023-12-20,Electronics,62.2,Debit Card
453948251751,14517,2024-06-22,Clothing,381.33,Debit Card
264632569917,15189,2024-04-18,Electronics,396.95,UPI
604251756101,15792,2024-08-11,Clothing,277.81,PayPal
224486924193,31356,2024-05-25,Clothing,52.09,UPI
293777155331,14073,2024-10-07,Books,55.57,PayPal
216384310502,84623,2024-11-21,Clothing,492.22,Debit Card
820027312764,31558,2023-12-24,Clothing,81.89,UPI
320730473648,38569,2024-05-12,Clothing,153.59,PayPal
297414872104,22587,2024-08-16,Beauty,133.5,Debit Card
327145155204,13416,2024-02-04,Home,366.39,PayPal
185368248125,18426,2024-04-23,Home,244.62,UPI
135214372742,25187,2024-08-12,Books,205.27,PayPal
214861132564,23894,2024-11-20,Home,302.29,Debit Card
258033162919,32438,2024-11-21,Electronics,379.94,Credit Card
210176241508,13246,2024-07-06,Home,155.81,Credit Card
244062423913,33766,2024-06-08,Electronics,404.66,Debit Card
318005193843,15165,2024-08-18,Home,440.5,Credit Card
183736112068,17974,2024-08-19,Electronics,492.14,Credit Card
459040594702,17971,2024-08-01,Clothing,468.56,Credit Card
461134886065,26270,2024-04-06,Electronics,172.0,UPI
214754138988,15301,2024-09-02,Books,54.24,Credit Card
848475845231,98853,2024-09-25,Electronics,238.92,UPI
470425235952,17495,2024-06-11,Beauty,57.13,PayPal
170121905582,71312,2024-03-30,Electronics,204.65,Debit Card
536542739050,22395,2024-02-27,Books,272.58,PayPal
139930412530,22216,2024-04-14,Home,194.37,Credit Card
190294544060,97788,2024-06-12,Beauty,301.66,UPI
158778965172,71857,2024-11-10,Beauty,46.27,Credit Card
454842209973,23055,2024-12-03,Books,317.57,PayPal
188723503838,26276,2024-06-09,Books,359.66,UPI
269486084312,18354,2024-03-30,Beauty,491.38,Credit Card
247838763154,25546,2024-06-24,Home,225.86,UPI
268596179032,11913,2024-12-02,Books,215.0,Credit Card
182311712830,31235,2024-08-03,Home,358.48,Debit Card
264024220195,17224,2024-03-03,Clothing,285.28,UPI
276239970845,28861,2024-06-26,Electronics,220.76,PayPal
687780297162,30800,2024-09-04,Home,12.16,UPI
465024698836,17932,2024-06-13,Home,168.64,Debit Card
209022620764,24961,2024-09-07,Beauty,303.51,Credit Card
741777808833,32716,2024-12-12,Electronics,255.86,Debit Card
242174519829,12200,2024-12-08,Books,54.34,Debit Card
199711728541,14525,2024-05-31,Books,289.41,UPI
133785983373,28839,2024-03-25,Home,110.12,UPI
641303628337,31740,2024-02-21,Books,459.84,UPI
272116204213,31290,2024-04-04,Clothing,244.18,Credit Card
209243173835,21727,2024-07-29,Books,180.82,Debit Card
213958576691,91197,2024-12-12,Electronics,88.26,PayPal
188415531357,15792,2024-08-24,Home,83.89,UPI
144959345611,10570,2024-07-05,Home,192.52,Credit Card
181377033702,21012,2024-10-14,Electronics,224.58,PayPal
528450476989,10500,2024-09-22,Books,83.95,Debit Card
988030867630,25212,2024-04-11,Home,131.13,UPI
233258438149,20645,2024-07-06,Beauty,41.98,UPI
426322843390,89515,2024-08-13,Beauty,98.67,PayPal
189369914429,26206,2024-10-16,Electronics,243.09,Debit Card
807809625309,23055,2024-09-23,Electronics,210.66,Debit Card
316836600068,28624,2023-12-22,Home,270.08,Credit Card
317200525316,86025,2024-08-07,Electronics,212.61,UPI
295305384841,99559,2024-03-12,Home,124.73,PayPal
282705579417,12157,2024-04-27,Clothing,281.34,PayPal
188156198472,52629,2024-08-09,Home,255.13,Credit Card
200023129125,23614,2024-06-06,Books,240.12,UPI
119490901739,73134,2024-06-01,Electronics,152.64,Credit Card
217809320264,69980,2024-04-18,Home,215.26,PayPal
583140589700,17664,2024-09-06,Electronics,318.75,Debit Card
159539779876,70244,2024-10-15,Books,263.97,Credit Card
303454672628,17974,2024-05-24,Electronics,38.59,Debit Card
282806217090,89515,2024-03-28,Beauty,132.89,PayPal
287982665186,33934,2024-06-19,Home,133.59,Debit Card
837607827126,33681,2024-06-13,Electronics,101.96,PayPal
168754739166,14273,2024-05-27,Electronics,241.13,Credit Card
307843156874,20107,2024-04-09,Beauty,331.9,Debit Card
289735331005,32051,2024-10-01,Clothing,339.18,PayPal
272128732169,90054,2024-02-18,Beauty,313.74,Credit Card
213123668941,49147,2024-10-29,Electronics,441.88,Credit Card
288606810365,27077,2024-05-23,Beauty,453.0,Debit Card
539060237644,12260,2024-04-30,Books,124.13,Debit Card
158200991087,23002,2024-09-13,Home,327.46,Credit Card
803354509472,61710,2024-04-13,Beauty,325.8,PayPal
262319754581,21528,2024-04-17,Home,221.32,PayPal
236008837517,53908,2024-03-15,Electronics,90.63,Debit Card
196225721854,18045,2024-05-03,Books,332.29,PayPal
263719128480,24811,2024-11-07,Clothing,302.3,PayPal
594601763454,79505,2024-07-17,Clothing,105.38,PayPal
111908923748,59875,2024-09-11,Home,135.34,UPI
124354445218,18418,2024-10-06,Books,91.71,Debit Card
129894482426,18808,2024-02-10,Electronics,475.54,Credit Card
248473779092,31319,2024-10-11,Books,450.82,PayPal
134419852723,23564,2024-10-09,Electronics,113.57,UPI
301575860651,31525,2024-07-10,Books,85.29,UPI
275637163787,28460,2024-04-09,Home,195.13,Debit Card
202798414822,77648,2024-11-27,Electronics,11.97,Debit Card
124656917534,27515,2024-02-04,Electronics,290.73,PayPal
796987995570,16075,2024-10-21,Electronics,406.51,Debit Card
327214191491,76456,2024-01-23,Home,464.28,UPI
973361854847,22143,2024-07-04,Home,421.99,UPI
256832329434,11036,2024-06-04,Clothing,65.74,PayPal
839364014647,25187,2024-02-09,Clothing,147.1,Debit Card
211828128554,13212,2024-10-23,Books,234.03,PayPal
279758213505,81773,2024-02-18,Beauty,321.67,Debit Card
611030852381,28397,2024-04-01,Home,346.24,Credit Card
201229777929,31847,2024-02-07,Home,151.32,PayPal
113488736051,32445,2024-10-27,Home,71.68,Debit Card
456506160274,11776,2024-01-31,Clothing,364.71,PayPal
255001919223,32909,2024-05-18,Electronics,498.4,PayPal
285646936657,18558,2024-09-29,Home,25.41,Debit Card
169815089957,19878,2024-08-14,Home,136.88,PayPal
472549208713,13032,2024-06-05,Books,210.05,UPI
111018436540,30800,2024-12-06,Books,443.75,PayPal
287024908693,19799,2024-03-30,Electronics,13.58,PayPal
261108930271,16101,2024-10-22,Books,246.36,Credit Card
224656612699,70583,2023-12-18,Books,410.77,PayPal
298136074926,27631,2024-04-14,Books,166.33,Debit Card
177952785919,88290,2024-10-26,Electronics,107.87,Debit Card
297635559626,11864,2024-01-01,Home,371.27,Credit Card
216104008544,43603,2024-08-14,Home,447.87,UPI
141892804753,10595,2024-04-23,Home,348.68,UPI
100405477860,27866,2024-10-17,Clothing,462.93,Credit Card
836287701471,28839,2024-08-12,Home,348.97,UPI
213587216249,32090,2024-07-10,Books,415.55,Debit Card
247066979656,16649,2024-11-28,Electronics,362.92,UPI
242805079693,30934,2024-02-23,Books,382.61,UPI
230862165527,19022,2024-01-09,Clothing,390.45,Debit Card
118626693299,17230,2024-10-31,Electronics,208.48,PayPal
295747924140,24844,2023-12-20,Home,114.61,PayPal
320056359329,71312,2024-06-13,Books,345.23,PayPal
129028592149,50397,2024-07-08,Beauty,40.22,Debit Card
226229141104,32100,2024-06-27,Beauty,41.25,Debit Card
552817802738,24519,2024-03-10,Clothing,369.32,Debit Card
140217093816,13881,2024-10-17,Electronics,488.56,PayPal
300633297795,10995,2024-03-23,Home,23.2,PayPal
215304542550,63811,2024-05-01,Beauty,191.66,PayPal
430263704100,19022,2024-11-12,Clothing,409.4,PayPal
325720449050,25187,2024-08-03,Books,44.28,Credit Card
217618151839,57406,2024-08-22,Books,82.13,UPI
908888515463,33310,2024-03-18,Clothing,309.72,Credit Card
170526503488,13507,2024-07-15,Beauty,38.41,UPI
286517470016,20178,2024-04-08,Home,478.5,PayPal
276381763833,91197,2024-09-24,Books,356.65,UPI
242343729908,17971,2024-11-24,Books,269.84,PayPal
243893440046,15766,2024-07-19,Electronics,431.3,PayPal
119846868654,12200,2024-08-20,Beauty,175.28,Debit Card
294981983280,14517,2024-09-24,Electronics,194.28,Debit Card
716242979391,21012,2024-09-26,Beauty,386.37,PayPal
107857059644,19455,2024-05-01,Books,29.34,UPI
471278345033,30370,2024-09-22,Beauty,300.76,Debit Card
274961488785,25458,2024-08-06,Clothing,337.45,Credit Card
138717076076,10914,2024-10-15,Beauty,128.47,Debit Card
213142415372,22150,2024-03-21,Beauty,458.07,Debit Card
151234187803,18434,2024-06-17,Clothing,146.19,UPI
175393187204,28839,2024-07-27,Books,230.77,UPI
312523998462,32445,2024-10-10,Books,334.41,PayPal
